timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected
2026-04-04 09:29:16,20025546,56730,6947042,30315,19766,61,65
2026-04-04 09:29:17,20082364,56818,6966768,30399,19810,59,65
2026-04-04 09:29:18,20139568,57204,6986605,30493,19931,56,65
2026-04-04 09:29:19,20196143,56575,7006231,30584,19717,61,65
2026-04-04 09:29:20,20251734,55591,7025544,30675,19404,58,65
2026-04-04 09:29:21,20308322,56588,7045210,30759,19750,54,65
2026-04-04 09:29:22,20365569,57247,7065064,30849,19944,57,65
2026-04-04 09:29:24,20422611,57042,7084843,30925,19855,55,65
2026-04-04 09:29:25,20479277,56666,7104497,31018,19747,60,66
2026-04-04 09:29:26,20536707,57430,7124422,31113,20020,57,65
2026-04-04 09:29:27,20592680,55973,7143885,31178,19528,58,65
2026-04-04 09:29:28,20649677,56997,7163651,31264,19852,59,65
2026-04-04 09:29:29,20706692,57015,7183420,31352,19857,59,65
2026-04-04 09:29:30,20763372,56680,7203092,31444,19764,60,65
